gene,gen_1,gen_8,gen_12,gen_19
MAL33,-0.6782139502398051,0.4428456503170765,-0.13152251820362743,-0.3746962258620636
MAM1,-1.6406315881355975,0.700384293065608,0.1425746812569865,0.5103193826248196
MAM3,-0.4161683366067261,0.13001405352362333,-0.09384789150302748,0.6777853976783639
MAM33,-0.2718384651351036,0.6969505111468725,-0.14664819537477078,-0.5379626313995819
MAP1,-0.01431130275716983,0.2902983242390522,-0.028500919683452395,-0.3831074522926882
MAP2,-0.01627669938636554,0.11223364550870533,-0.0889427792191944,0.003852361148760753
MAS1,-0.1710239576787463,0.28612175120421884,0.30872243283161416,0.43558597905634844
MAS2,-0.0013561025440830266,0.13074610960892616,0.1743250150979689,-0.043670462606187725
MAS6,-4.087462841250339,0.42619261567818656,,-1.0079969120976096
MBA1,-0.5341208495948929,0.16399007019184667,-0.6148245721776628,-0.48830732296822577
MBB1,-1.0095934127865351,0.40144378233860617,1.697662605430952,1.1429371906945758
MBF1,-0.18734319022915757,-0.15899142014842124,0.5168312446581159,0.5400220435242413
MBP1,-0.33736880002062497,0.37549384669048574,0.22805423068860137,1.0429137874992287
MBR1,-0.7031920844989961,-0.027347893978577547,1.0232794667240348,1.5768184052020648
MCA1,-0.07545690107497215,0.5196886612475548,-0.035197807059227086,-0.15509923676405912
MCD1,-0.3312782776030217,0.2005049679116125,-0.3021986246915051,-0.06538932817114555
MCD4,-0.07600914323791903,0.3852059555636928,-2.0549210756037826,-2.1488526798713425
MCH1,0.06588097161714951,0.3711669940631152,0.1414498780279772,0.5501542493740741
MCH2,-1.0576116866008491,1.3563212329629029,1.0148511080793647,0.6840143896780128
MCH4,-0.11037304061768823,0.22875021810407067,0.34526365499948514,0.8578357540006348
MCH5,-0.10679308122829685,0.7183536084998243,0.6953939761596263,-0.08336273065440847
MCK1,-0.24458677344783242,-0.11854026904913988,-0.7102568621315524,-0.5420238878176679
MCM1,-0.24362437676604207,0.2532520199426733,0.016663029114652655,-0.11349652446681392
MCM10,-1.6024388450180187,0.9451108952960062,-0.19981721296154129,-0.8336676883201187
MCM16,-0.3089711586756296,0.6830451943925678,-0.17265221138731907,-0.265039331323685
MCM2,-0.8437076789700644,0.3855292448201719,0.04781107775832827,0.489271436164182
MCM21,0.02077573280141522,0.9992209343754624,1.5192258661380749,1.0344958679935432
MCM22,-1.0198662318167058,0.1478902115039195,0.5709631454313181,0.13333216041282595
MCM3,-0.4082721475560363,-0.11371116457411412,-0.7890535182423014,-0.9269378742885217
MCM6,-0.19665902655241793,0.0472248595478241,-1.3696147860776624,-1.4973478788572767
MCR1,-0.069970945994657,0.32887891270569897,0.4941139405805354,1.7706385405725735
MCT1,-0.01038297991705349,0.18161870235129676,0.17155789344466582,1.05053092337809
MCX1,-0.12651979556965415,0.5112373926578517,0.5069322310275165,-0.21671535811037865
MDG1,-0.34838344869969845,0.25820490304718496,1.0348116581294278,1.6154922950211592
MDH1,,0.21641450324732303,,0.6986925005097218
MDH2,-0.2139978724438119,0.302712540524358,1.1646703290615552,2.6094723186286335
MDH3,0.03164290723395147,0.4344253051275635,0.05114246229143287,0.47155026310086495
MDJ1,-0.20690306157754199,-0.1846768663926526,0.9143136976606546,1.1157420819490211
MDJ2,-2.580353302964437,0.16021617489939302,-1.4239984532774752,-0.4629889665760556
MDL1,-0.11731691314675234,0.34266935584287883,-0.3601215686573908,-0.29096398286889186
MDL2,-0.6159603635712101,0.6129689741377944,0.05457743094757883,0.8885354871122727
MDM1,-0.17904777997603247,0.14096287111997077,-0.752233095084813,-0.23194974800607318
MDM10,-1.244005850548638,0.04388580909218718,0.3398784811929891,0.39095657086176994
MDM12,-0.29279824896764345,0.49879570452862154,0.5395323507810081,0.7216505442258105
MDM20,-1.0260860306847517,0.6226456134066506,-0.8728485222316735,-0.8380394514105712
MDM30,-0.2152765793544605,0.47394051758635913,0.42761041756672025,0.6757272997511972
MDM31,-0.28161123732731946,0.3857086872419813,0.44302629818481903,0.842099880519048
MDM32,-0.722722807393171,0.8352069901871034,0.5693610420018104,0.9919087191320095
MDM34,0.027305299851406655,0.4750367894924749,0.6368951648294219,0.9974162017752617
MDM35,-0.3386728923996251,1.114861652154015,0.6408051266149088,0.571731597863913
MDM36,-1.5213515211517634,0.36283707228507306,-0.826774468255007,0.5315247915862327
MDM38,-2.110900081628764,0.9906291674446096,3.4830828867019425,2.202993647917739
MDN1,-0.0331917416341785,-0.00704300803385705,-0.26354270687206277,-1.4481815606275636
MDR1,-0.18119173783141246,0.36704031974022416,0.4898026558794049,0.9022976559917792
MDS3,-0.406657573286616,-0.0659597736783653,-0.11468367332984795,0.5100350484056914
MDV1,-0.08396056813853603,0.2312157606722057,0.18083584867339758,0.015560693842566685
MDY2,-0.0009051833246442083,0.018312878247563485,0.1072550418095024,0.7601373001981347
MEC1,-0.9319989178150356,0.32817753946320855,0.5301880683209456,0.9411861888094736
MEC3,-0.9321566575310484,-0.3924739292950769,0.6428330759747605,0.30981086276234443
MED1,-0.2616042250108129,0.1051554665338265,-0.331529591446147,0.07936705864687195
MED11,,0.7006185291653453,,-0.949769231217802
MED2,-0.3974534969046131,0.4157562868298486,0.4701826792073165,1.1831095535004335
MED4,-0.17705882787351054,0.4219105471000901,-0.09764439856072653,0.2313177181160707
MED6,-0.28473667611065867,0.16073613265997402,0.24199269104765844,-0.48652096363874087
MED7,-0.15660543707906477,0.1494753160531475,0.07115891162700193,0.15790716853110992
MED8,-0.37954001801335363,0.08102245493817284,0.22874441889737657,0.33322761352022984
MEF1,-0.5464210299885971,0.36076839794287774,0.34197272055215483,-0.549857646037431
MEF2,-0.4150060514722766,0.2320783153518181,-0.2932557835428291,-0.038696380046227594
MEH1,-0.07098838169841391,0.3548172925959892,0.07490424543909817,0.06872644649460045
MEI4,-2.4772867705573107,0.6726479830461863,0.29792967020368843,0.5424454374615929
MEK1,-5.599912842187128,0.9872324539464312,0.5789885313887352,1.282543538509031
MEP1,-0.21193876425527686,0.44897311665774003,-0.7641513600202275,-1.079592541445808
MEP2,-0.10370140287253657,0.0479621890059397,-1.6713435761940971,-1.7042556027877027
MEP3,0.07526488416415403,0.06596468977583116,-1.3664276614920272,-1.3054102601431106
MER1,-2.443399813212056,-0.14805380158203044,-0.46897090142174225,-0.8377487562300525
MES1,-0.055053859904719775,0.051873498319757315,-1.9998262344297077,-2.773069732339765
MET1,-0.22494211282141596,0.1642319414788985,-0.009461856447538794,0.432726761962971
MET10,-0.8201435060487875,0.0335597398512101,-0.05734788362685713,0.16779834705522909
MET12,0.05803748482916717,0.3732062771601011,0.3649551989510588,0.2662820129315399
MET13,-0.746797371126294,0.13408352657929773,-0.45656419774272433,-1.077999844694987
MET14,-0.22253014900907295,0.6631879718233213,-1.028112525437778,-1.0797389516752434
MET16,-0.2350001579616703,0.2894381072367278,0.10311536743181259,-0.8267376589067921
MET17,0.09142333032235431,-0.21481124531142656,-1.0068047686840769,-0.9184757713770016
MET18,-0.30136928084244924,0.49372149968063855,-0.7018970259593136,-0.9832078246034827
MET2,-0.4726029937817116,0.12272536148501904,0.08778293115937083,-0.18044486653047678
MET22,0.0559825541748429,0.5049454500553608,-0.8147398860923643,-1.2500301162452885
MET28,-0.5351224838769,0.20231056688315255,-0.17566806650196698,0.35881272059750147
MET3,-0.06773946226513096,0.06997811209529416,-0.2512382489803863,0.43259229066555965
MET30,-0.24209827451876184,0.08710539095485614,0.5265496463879072,0.8195972771133879
MET31,,0.40837162100868935,,-0.42289632262203697
MET32,-1.5237467413995045,-0.2887013942254403,0.02524942380405513,0.05302337890936786
MET4,-0.15852701709808525,0.2280822250382373,0.39173063059335,0.6708165285681077
MET6,-0.06494589157667068,-0.1842547799294069,-1.2244798529945915,-2.081695249159333
MET7,0.15392139512215472,0.3242532495263956,-0.6358784927634843,-0.35220627181754666
MET8,-1.1065776140644459,0.13596984823331149,-0.5055797861035277,-0.43953673539722454
MEU1,0.08502499011725219,0.39425161094879263,-0.9662942096686626,-1.326410726338416
MEX67,-0.05333880373033945,0.278189999599705,-0.36086555456242436,-0.4769738751678486
MF(ALPHA)1,0.051271304243036796,0.6923052354619766,-2.1129344634068903,-2.1134486686249043
MF(ALPHA)2,0.11048702068138609,0.5953676476997593,-1.201673385100747,-2.5593817307479325
MFA1,-1.548349461359642,1.2722332130085607,1.8590450481007765,1.0047105016966194
MFA2,-1.000049171108447,0.8295982603222241,0.9292753080035261,0.18299515568064242
MFT1,-0.527610458706685,1.111594285377952,0.647456763448527,0.7020295002680746
MGA1,-0.5021369019017722,-0.06082647311182152,0.20885741547095973,-0.0070611206108074686
MGA2,-0.18506862680158026,-0.06310333825857584,-1.188634761476952,-0.9366474623537192
MGE1,-0.10644397363242675,1.0322137496946284,-0.18097457436930459,-1.4274610893326685
MGM1,-0.44162292667001923,0.41617651376734655,0.18137336011802566,0.34009234862708576
MGM101,-0.15944652329630626,0.37402213578831195,-0.41027638967059044,-0.5985528093702676
MGR1,-1.0187703130539514,0.4692367097800389,-0.1975140923973218,0.2006058283469061
MGR2,-0.48846530037117375,0.3951050973572034,0.3359071037541982,0.43206669868802483
MGS1,-1.418829613754805,0.6346275520771507,0.5341782769819564,-0.3414074974359296
MGT1,-1.3437069938734438,0.533072791249871,0.23376106444087222,-0.40402717316348924
MHP1,-0.09051421930407506,0.18140755769740782,0.0811954909025768,0.8639877855419043
MHR1,0.04274964745933711,0.6015173378841855,0.8265450188786875,0.11130601119454968
MHT1,-0.063924856843919,-0.5182281089520966,-0.32034042421884473,-0.4050417738340868
MIA40,-0.1605195777289616,0.36522784609156833,0.7025219405556632,0.9141764759017432
MID1,-0.08295451291364173,0.15511442095476038,-0.9982876919211922,-1.1199856456529254
MID2,-0.35329975979822115,0.5516399437196311,0.8998055228885117,0.7306496174554362
MIF2,-1.632799055424339,0.6945128013006068,0.21603994780976812,0.30954788001134176
MIG1,0.1341664242608906,0.3649952784944653,0.9935559919662148,1.199871046053959
MIG2,-0.7285198567885379,0.44718404135170386,1.0121981114731573,0.8414893485440257
MIG3,-1.199913870299318,0.14786374047150924,1.9795525770607827,1.6250592022985941
MIH1,-0.14981367878601487,0.12178799821220072,1.4857989265239395,2.1190223034135305
MIM1,-0.01258481727608392,0.6472047560182256,0.30898374322309013,0.8086108175781686
MIP1,-0.7063837678315542,0.3983617015006735,-0.13520689812083,0.11259476992081506
MIP6,-1.0140613421278233,0.4466129991843566,1.1024914915115789,0.4276754487238572
MIR1,0.03142371395191813,-0.008963336557922363,-1.1923672972903014,-1.5109953048222557
MIS1,0.022090382930473742,0.09109173423106563,-0.7226592656273292,-2.1205348033497313
MKC7,-0.2942928066748652,0.476766858263107,-1.1475788768646211,-2.197920655488019
MKK1,-0.15248970380899732,0.713061415614413,-0.24511111722616227,0.8079865125431629
MKK2,-0.5895737142891839,0.4205599050395244,0.13342140306793476,0.9402680349167885
MKS1,-0.08868379917315937,0.2561866856561318,0.8563600169359367,0.6701902145399247
MKT1,-0.418287931053634,0.4731594255031495,-0.46715829062879066,-0.9642443847998979
MLC1,0.15144844606227975,0.08995837762777463,0.011539870082768801,0.40488941191583155
MLC2,-0.13797752854456108,1.001809438644306,0.1968483805460053,0.3345520594800298
MLF3,0.1392773271089419,0.04797953523692126,0.2512607588818022,1.1506236908166798
MLH1,-0.5526917371886245,-0.004904069767735238,-0.026755234178846572,-0.1475568308620324
MLH2,-1.1150454557376739,0.46526821724764417,-0.12712192447889875,0.38894520533680116
MLH3,-0.3094762128989021,0.1172040165025362,0.2297867984747384,1.0926627513681582
MLP1,-0.04962318149619719,0.5036752112405888,0.8221685496624939,1.228290363660369
MLP2,-0.004601104489758025,0.12109874182889623,-0.039139636784635536,-0.6034616814998424
MLS1,-1.9440136541013173,0.3947432429916487,1.4383046671125272,1.4033646044852428
MMF1,0.06243176600886359,0.3203136598606733,-0.6654223663374322,-0.21185053576130677
MMM1,-0.44483419049319756,0.15461474718459556,0.3215219557391505,1.2225716629937664
MMP1,-0.051662806403237456,-0.3467183390333602,-0.5653816053742898,-1.013699325051369
MMR1,0.07679053314003269,0.19277733739772862,-0.2606995395730937,1.0129384557809324
MMS1,-0.49622544594718615,0.06295013742674269,-0.5687693562663692,-0.528138833724855
MMS2,-0.06288294123720686,0.70379611539826,0.6349866063817894,0.8455445346412734
MMS21,-1.5211406092205866,0.18554842169004637,0.1057802202015828,0.48070806431226487
MMS22,-0.5140454136739997,0.5389441880143454,-0.7104827759880745,-0.6242375891393677
MMS4,-1.0319219810490439,0.43246601421147224,0.043667119275630654,0.06931564013163626
MMT1,-0.33328520222369395,0.09570566317003909,-0.6865455680745055,-0.687823858439952
MMT2,-0.12027992730132372,,0.106542012977042,0.8849852561725396
MND1,-2.034094535979449,-0.021273604385474498,0.06057842444465115,-0.5139518022940002
MND2,-0.30396226124336456,0.31994399156846126,0.71771676947941,1.2329444341928535
MNE1,-0.6071890188514109,-0.21149414895733842,0.40822181827585896,0.2935998201978695
MNL1,-0.1588281991646538,0.7013029542022382,0.03017095123089152,-0.09511303394027862
MNN1,0.07575782879618677,0.32360256434689255,-0.9630166586027731,-1.309961578224073
MNN10,-0.06607641995513994,-0.020183966562432376,-0.5437196598524958,-0.6429846500710772
MNN11,0.04986298984821064,0.44499394031470124,-1.8851451557398822,-1.943465846433849
MNN2,-0.15295121368396497,0.1763894614396132,-0.4262493250717512,-0.7303327614351426
MNN4,-2.4825788399893645,0.759426691390211,-0.14841159316286143,0.41196202299179063
MNN5,-0.040259753978397754,0.3736827134592187,0.04287052394910299,-0.38161881474897486
MNN9,-0.06045959385439308,0.7406771165086706,-1.0861116595293456,-1.2114721919962548
MNP1,-0.26124282008202215,1.0533661802044023,-0.004634015427864299,-0.933940666140419
MNR2,-0.026247115899707397,0.4246401228108741,0.8118419562621283,1.116884218323378
MNS1,-0.18121836670215613,0.4753983509776416,-0.012802044096363301,0.0009757770557117637
MNT2,-0.11813582720341552,0.3309710977556378,-0.6067389123618858,-0.3390468452074772
MNT3,-0.09518302243406225,0.9258204922490507,-0.5688989139582518,-0.2375195466608264
MNT4,-1.1454470930121698,1.0130744320618912,0.11737444325486557,0.09249812876806482
MOB1,-0.015186916306139941,0.36038803231849154,0.7094847262526283,0.8425156360951673
MOB2,-0.3147881693417998,0.332044718551708,-0.15726073431583734,-0.2456376052624925
MOD5,-0.28223764386505085,0.5292108700431064,0.3254625020758764,1.1433522134494736
MOG1,0.03634280643548498,0.5791259057489619,0.6360048795711618,0.05654039715425551
MOH1,-0.5869973118375228,1.3346877359295284,0.8130245356544518,1.5238698919523095
MON1,-0.3135387663275197,0.2847411796480399,0.6828993128969861,1.0217209558351141
MON2,0.20613653057852838,0.6057161447576045,1.0838452186866359,1.5524981879044426
MOT1,-1.429814809552036,0.9202997937454007,0.02693004466663318,-0.989843310348216
MOT2,-0.8670089326092073,0.03383870020610447,0.262233328771958,0.28635803487150585
MOT3,-0.6885478724650941,0.42890206034250183,-0.5791659409184956,-0.7651711905687082
MPA43,-1.6970574497043427,1.1686644581666044,-0.08823244627179827,-0.10361163029478322
MPC54,-0.6375265346381122,0.8116157690590401,1.54426544432947,1.9022446724689515
MPD1,-0.3686194223621598,0.21761150402088736,-0.35357760534232197,-0.23166628599450326
MPD2,-0.9997542045793054,0.6593165750735296,0.04921074554582554,0.125934365059562
MPE1,-0.46362890050522443,0.06202505423739738,-0.22434541072632788,0.29269587836631966
MPH1,-0.2833016383956822,0.38539719218438595,-0.49278131030667005,-0.24091050180615461
MPH2,-1.005489733744286,0.6553738908768065,0.23044236769754314,0.35430326489943953
MPH2|MPH3,-1.7600054780167185,0.27511800575204226,0.05227909253778286,0.36577087656102597
MPM1,-0.1365279479688953,0.018369846136695678,0.27290142589341665,1.6020570648899664
MPP10,-0.3054688139807039,0.033835319771209606,-0.2855249830794795,-1.0722309806476151
MPS1,-0.274625643193357,-0.13043280354567596,-0.12576303081767604,0.7336259790316946
MPS2,-0.8302186182448033,0.3171828629131839,0.11317811788489876,-0.03436284173082409
MPS3,-0.9449345130812932,-0.023166666427891912,-0.14321923815349957,-0.49133200411683164
MPT5,-0.1236951755739356,0.05947704356386396,0.33063531950168584,0.26097026272466045
MRC1,-0.48020200587855316,0.27995429654614407,0.6463562802190221,0.38295006445192786
MRD1,-0.08971775964445168,0.46004811706251125,-0.6758648385180699,-0.9880757121477187
MRE11,,0.38097628928873606,2.8391131474325704,1.7429643347876493
MRF1,-1.0622730056257077,0.47044129209502866,0.20255968277610015,-0.3458734372280587
MRH1,0.05155101624789873,0.23398251145560992,-1.982857044745079,-1.6231488943004682
MRH4,-0.13802700097166104,0.3814460194125428,0.07745870136846982,-0.5347586022612542
MRK1,-0.16326714409333176,-0.45314820916866605,1.45230534887517,2.3758472751948063
MRL1,-0.7124008496424612,0.5857732831801911,0.05337169478986307,0.05726520039219014
MRM2,-0.3747602104560987,0.26396034741340774,0.6037182762258535,0.38533494691099307
MRP1,0.027259875827930435,-0.02542568611348413,-0.20293938983602036,-0.1576091844047365
MRP10,-0.0806704201302494,0.24828748421165434,0.3794631711707674,-0.21617600901599252
MRP13,-0.012067331960944231,0.3880795294611206,0.22126406849998476,-0.3850923095592485
MRP17,-0.07204411889858535,0.7442527458559196,0.7093062802153415,0.7086379803261902
MRP2,-0.30813003471219463,1.127228214079617,0.4510457411876674,-0.33781208292956233
MRP20,-0.12146824744625735,0.10543341032295163,0.47580395915367885,1.061872656648217
MRP21,-0.8497727188123206,0.5015194442608377,0.08900519544383154,-0.14513852980286712
MRP4,-0.1657777517497741,0.4556220013005843,0.2561110915539534,0.0925086883910311
MRP49,-0.041364856944385554,0.4752438243622419,0.7789400764537628,0.8372503324041674
MRP51,0.008712183666950988,0.5994196016321481,0.79644066584477,0.574513494008057
MRP7,-0.006745737081883486,0.27049623594810107,0.43042178650544216,0.4741429873058799
MRP8,-0.2835587539430579,-0.006878121804983251,0.8193660334991355,1.6167351209720557
MRPL1,-0.4860974402189313,0.43019943944677336,0.24345624802635432,0.06649718506750506
MRPL10,-0.43318179792673134,0.618579284522425,-0.04949155741140375,-0.4156403585252035
MRPL11,-0.7599398669854187,0.36143013233885196,0.16113051078094495,-0.6476380336979429
MRPL13,-0.15643798208694232,0.5438820312426628,0.15336683027772408,-0.015272535629844621
MRPL15,-0.34236622037507564,0.6589596076259704,-0.0548679071978811,-0.41634910414448695
MRPL16,-0.5298378277816612,0.5219525469737826,0.522115774592024,0.38827665783654236
MRPL17,2.932885804141463,0.40800292720882575,,0.4269018345719184
MRPL19,-1.0605531728009254,0.7183525087463386,0.12403941588206337,-0.7111013422266096
MRPL20,-0.3284759834102159,0.928017617620272,-0.10958609098326129,-0.6880953373913299
MRPL22,-0.25124818407404786,0.7888158262326243,-0.2921310251024893,-0.6182634081723178
MRPL23,-0.010058422845054456,0.5497016703881686,0.1262039785654748,0.16568373759227809
MRPL24,-0.39934796062744027,0.4796471647493153,0.8848796115722389,0.33975439185244033
MRPL25,-0.3213152321942975,0.37012360363848557,0.6704686666812103,0.34292006579792933
MRPL27,-0.05330500150985791,0.760370893090986,0.5935260220358888,-0.3114734241098826
MRPL28,-0.0015125407256939085,0.28988485657741575,1.3835075145314053,1.4974143449379798
MRPL3,-0.00808426439504004,0.5524439303947576,0.37573107726034854,-0.2855763996613198
MRPL31,-0.8590919656471844,0.4935691834313653,0.6817237511004964,0.17704144878273523
MRPL32,-0.7298838491536309,1.1011427563055445,0.6199212174371959,0.10995701949791141
MRPL33,0.004965483611944813,0.8066419416643865,0.7864566510704863,0.68177773710984
MRPL35,-0.3510095441810504,0.24790016285410946,-0.16362050974141187,-0.5744896682335255
MRPL36,-0.1356765700215496,0.06639488255355212,0.4459867681538479,0.50835108095572
MRPL37,0.1237058101298013,1.0626339953524464,0.39659304885820734,-0.09654288967101252
MRPL38,0.025571033445627216,0.887453454379524,0.5633932483516136,0.10502773212068846
MRPL39,0.04066268526845943,0.5547029359213171,0.08130800243310145,-0.48329685625389407
MRPL4,0.14841531661873428,0.3060320710899513,0.69299787818902,0.3679739804438132
MRPL40,-0.24007077770795243,0.38714034527305624,0.6300572131143065,0.1987769469843092
MRPL44,-0.05916325207392882,0.5777363914522615,0.0884789395798733,-0.15622802998321267
MRPL49,-0.3798622934160997,0.6372647107344495,0.3278234749380378,-0.24376424412538036
MRPL50,-0.2804715621495856,0.7732241809200642,0.47742649903683115,0.0690449120393163
MRPL51,0.0069461183227295204,0.8002032086080626,0.30136495500149774,0.442257440114216
MRPL6,-0.12637044606083195,0.6909373687583654,0.29559144147999306,0.6617808893023928
MRPL7,-0.2556909730169227,0.5066962018233875,0.31846922400404143,-0.1552521750260996
MRPL8,0.12918223324876138,0.35767230119067245,0.29352289659362024,-0.1716859962748148
MRPL9,-0.15374557493733104,0.4564805360537361,-0.2753459211646426,-0.3414268427129784
MRPS16,-0.016413196871226967,0.7311466642017659,1.2432398548189048,1.1020099275940058
MRPS17,-0.5819467593777671,1.075615714043235,0.7141507194770862,0.7167350556336872
MRPS18,-0.6138726402783329,0.6832374862881166,-0.04514765758541449,-0.28426837958557705
MRPS28,-0.9924688015497753,0.35138756247003516,0.5521998778891606,-0.3677939166936048
MRPS35,-0.3346543415091456,0.38990043234784716,0.31077696067741767,-0.1405440207557165
MRPS5,-0.40738540277453517,0.7347465300405275,0.8154488683094524,0.6599795874217911
MRPS8,-0.721294842755344,0.767775394500884,0.38088844437608305,-0.6243953853995141
MRPS9,-0.1597150364345741,0.45717581948048885,0.02055455754517383,0.17089352210015332
MRS1,-0.2823469580532236,0.24235016751393282,-0.3086288680142775,-0.7606220194141494
MRS11,-0.15106968107610713,0.5715689801302591,-0.2638904033906854,-1.0562657068213634
MRS2,-1.2674598853604067,0.5446289233099503,-0.22401081698406095,-1.3373230066811916
MRS3,0.03693801284536334,0.3007691381584868,-0.8725162765000128,-0.9377678299935833
MRS4,-0.13828951066266723,0.27444264705153726,0.4447469761287299,0.17383625686731727
MRS5,-0.160117473228308,0.5219017794146193,-0.5336392974037414,-1.0274693670320514
MRS6,-0.1108510526065701,0.08595244729329797,-0.4686043643019275,-0.07923735636777637
MRT4,-0.08556537686777979,0.2982041268460905,-1.5795291243734935,-2.2561119988775853
MSB1,-0.293422507697724,0.6592855221637629,-0.483246696930794,-0.6520113784710361
MSB2,-0.14927600513606443,0.07449590681274393,-0.7987651795004236,-0.00158936113526604
MSB3,-0.43302208717680335,0.38088818023597354,0.8238610879883687,1.1075406088588824
MSB4,-0.17945062481481713,0.5479075837907562,0.7235384486189264,0.17700793254397792
MSC1,-0.04281342514994296,-0.3060432208834053,0.8936455523803567,2.6991943851254105
MSC2,0.0076151811854732136,0.10205002778848342,-0.6744743410135294,-0.3141303828173538
MSC3,-0.06173589722569698,0.0230052003571235,0.11820857027539722,0.6019162967538935
MSC6,-0.10998216788182054,0.08101130282568014,0.4333613383838689,0.04729919949294713
MSC7,0.05351790519700891,0.24717930636887478,-1.2877429906470026,-1.224584009865086
MSD1,-0.4605747710971199,0.312168844922963,0.9043819949259275,0.6784976855053619
MSE1,-0.6483966495982589,1.1020676110603833,0.2285932938009787,-0.7203754985385614
MSF1,-0.27630825704853834,0.3281374672712325,1.5528078803002348,1.2741778589374877
MSG5,-0.12490039776778838,0.18121574915636485,0.32901366331742904,0.6691075003004652
MSH1,-0.46766841770854295,0.7219748981961783,-0.8181751852640714,-0.9645940382447231
MSH2,-0.47375419298240234,0.4412047372121115,0.5205132632282365,0.27973546007407235
MSH3,-0.49608208175248436,-0.12265429793167759,0.012380267503294084,0.1106961130189591
MSH4,-0.8651164372932935,0.2716772815203508,0.15014538013718962,0.27561217709206154
MSH5,-0.28938178618347926,0.6612417650947804,0.32944079981432733,0.9893937908248727
MSH6,-0.4462580656710197,0.33729031475158044,-0.3170096962416138,-0.5634505679935877
MSI1,-0.0030778446766119454,0.4456765668802822,-0.4785893690960431,-1.0372350216256854
MSK1,0.01106375513917043,0.3324708616084375,0.18718643554224673,0.8009757819915396
MSL1,-0.20367639154663378,0.02188943873307651,-0.27090469730052286,0.07910914492910767
MSL5,0.28630418515664097,0.222189067972115,1.979137292856204,0.2346655379731597
MSM1,-0.17841049224098554,0.23945984469898327,0.13548257114291265,0.028701963496755904
MSN1,,0.4970737515626901,,1.620088721006229
MSN2,-0.061564213176867236,0.23847000539244445,0.2878512685191759,0.3708470269631734
MSN4,-0.3281120174876327,0.1704753621663345,0.7938042892937077,1.5734418032379411
MSN5,0.13451911398870747,0.31396829351489713,0.9696126808792452,1.2800855954585422
MSO1,-0.2281021529929629,0.40662497431619604,0.6982676447170847,0.5781112706222313
MSP1,-0.2785959149635737,0.6396712502459575,0.6919745486998966,1.1036407744178962
MSR1,-0.5009283084710969,0.4947984560487078,-0.3416360182704671,-0.761964811224142
MSS1,-1.3403431855461705,0.9454889149550771,0.41713656595575427,-0.013021128137164733
MSS11,-1.0310864381365359,0.25301801247687533,0.33843511910104124,0.7632654887569595
MSS116,-0.3657300677064836,0.7684828339658999,-0.5321889700642778,-1.5379747147578378
MSS18,-0.37514974125853273,0.7219689092963019,0.6484331080857109,0.834148089233331
MSS2,-0.9580131454387599,0.3297083762346742,0.3252888228924264,0.5341275935224233
MSS4,-0.49317967454077427,0.0880393554847743,0.5171503077882083,1.1283114077446719
MSS51,-0.15973369425651018,0.22688739133203165,0.5997396555122424,0.6559407940120084
MST1,-0.1158347518735119,0.2921744779781688,0.15623885614527866,-0.5795912988583382
MST27|MST28,-0.5001575793395993,0.784137209011012,0.30532984025546483,0.3575442803108792
MSU1,-0.6297218279461642,0.4876407150809617,0.06021474407208343,-0.420033803019443
MSW1,-0.18388203494301805,0.4633174841996078,-0.07626203445635962,-0.3813317224340219
MSY1,-1.9760328239733025,0.38522665735547823,0.17540244538302585,-1.0717426539121087
MTD1,-0.6897692383820807,0.2303811117739536,-0.6475185189937191,-1.7735566904412516
MTF1,,0.7479493304163288,1.3439312041527236,0.5517953627194049
MTF2,-0.6167785432232128,0.5735151105228884,0.10716429274312574,-0.05744973261206524
MTG1,-0.5323017111786413,0.5604433618264929,0.9289146917959036,0.8172366023209722
MTG2,-0.8813823431127716,0.37744871053208057,-0.6517703538092627,-0.24426080681017148
MTH1,-0.2834424400991426,0.17385502096099717,1.4996221915754036,2.0217372215297362
MTL1,-0.4555502532848252,0.5008309984293572,1.755325344455019,1.8881279887660878
MTM1,-0.3496429862200233,0.5893670070106513,0.03643327550902201,-0.03798048711041024
MTO1,-0.011524316185725466,0.3205591783015358,-0.24612814392733479,-0.2753339825005619
MTQ1,-0.23030046178820998,0.20727633978840024,0.7789161619269931,0.9504019335435743
MTQ2,-0.1549199286379869,0.5549058836540395,-0.2722366008192201,-0.3218936531118863
MTR10,0.07343112182063623,0.150912141135131,-0.5037494147035454,-0.3470821711324059
MTR2,0.20281688299968703,0.5048134104745282,1.5064990146789885,0.6222496413399631
MTR3,-0.16557751394717377,0.5327668120105683,-0.9601958124714682,-1.423821629193478
MTR4,-0.493774639956162,0.13830665605921244,-1.1739004904941759,-2.469221933405445
MTW1,-0.5310491004965486,0.4672191462297482,0.6070875781222503,-0.4750105773740244
MUB1,-0.4953133164436716,0.06818715483930586,-0.009359829124542984,-0.16133626538344345
MUC1,-0.9730083585511603,0.7265115902461255,0.27197025282845433,0.4281169259515253
MUD1,-0.7994115439649788,-0.05722023709840405,0.42732794299416893,-0.20813616491352807
MUD2,-0.0302828877351046,0.4275969091852589,0.2176927624706048,0.3813428931939236
MUK1,-0.40883153197941374,0.5265596070357379,0.5709586944736478,0.8440451904705939
MUM2,-0.22865787818131628,0.23210034136301347,-0.2729362325110282,0.21010117012621574
MUM3,-0.1399864150882878,0.926292880175852,0.17793243395953756,-0.23226836607340054
MUP1,0.16408240611468702,-0.18406676713144302,-0.4899638886476111,-0.816049126449293
